"#Homs, #Syria  https:\/\/t.co\/hfszuWIgip",Istanbul
RT @WeAsk4Justice: @RevolutionSyria: Would you allow Assad to run in election if those victims were Russian or American? #Syria https:\/\/t.c\u2026,Island
#Iraq War's lessons for #Syria - Oct 26 @ 4:47 PM ET  https:\/\/t.co\/cqP3bDLiR1,Canada
"@nopegut @mawali_mohsen @jenanmoussa @MoonofA almost 70% Germans mistrust media regarding FP. raised drastically because of ukraine, syria 2",Bern
'Why the fate of Syrians should concern us all' is not what this article is about. https:\/\/t.co\/Dbx73gDoSX,London
"#Alawi back in #Oman from #Syria: Yousef bin Alawi bin Abdullah, Minister Responsible for\u2026 https:\/\/t.co\/VjYr16yrV6",Baghdad
RT @UlrichJvV: This heartbreaking clip of a starving boy from war-torn Syria is one of the saddest things you'll ever watch! &lt;\/3  https:\/\/t\u2026,Canada
@rebel_real turkish lira and USD is like the second currency in syria so its not that weird tbh.,Canada
RT @markito0171: #Syria #Assad-forces try to advance in Salah Aldien\/Sayf al-Dawla neighborhoods in #Aleppo now https:\/\/t.co\/WrUB7jEtJo,Canada
RT @UlrichJvV: This heartbreaking clip of a starving boy from war-torn Syria is one of the saddest things you'll ever watch! &lt;\/3  https:\/\/t\u2026,Canada
RT @bellingcat: Summary of the 60 Russian MoD Syria air strike videos\nhttps:\/\/t.co\/0yXD5DFJS2 via @SilkDotCo #ISISorISNOT https:\/\/t.co\/Kiuu\u2026,Stockholm
How Much Is Intervention in Syria Costing Russia? https:\/\/t.co\/T4Z10pH6CP,Canada
#Syria army battles 2 retake #Aleppo supply line from #ISIS! https:\/\/t.co\/6ZYu9MB1vu #Turkey #Germany #No2Rouhani https:\/\/t.co\/HIxRGfq2Hz,Athens
"RT @fuadhud: \u041f\u0435\u043d\u0442\u0430\u0433\u043e\u043d: \""\u0420\u043e\u0441\u0441\u0438\u0439\u0441\u043a\u0438\u0435 \u0441\u0430\u043c\u043e\u043b\u0435\u0442\u044b, \u043f\u043e\u0441\u043b\u0430\u043d\u043d\u044b\u0435 \u0432 \u0421\u0438\u0440\u0438\u044e \u0441\u043f\u0430\u0441\u0430\u0442\u044c \u0440\u0435\u0436\u0438\u043c \u0411\u0430\u0448\u0430\u0440\u0430 \u0410\u0441\u0430\u0434\u0430, \u043e\u0447\u0435\u043d\u044c \u0431\u044b\u0441\u0442\u0440\u043e \u043b\u043e\u043c\u0430\u044e\u0442\u0441\u044f.\""\nhttps:\/\/t.co\/Ol5lw6JZnk",Kyiv
#ISIS Photo Report: Showing control at Tharyan checkpoint and weapons seized #Syria https:\/\/t.co\/Xbi1byLxxI,Canada
"RT @AFP: #BREAKING Islamic State group blows up ancient columns in Syria's Palmyra, monitor says",Amsterdam
RT @Louis_Allday: Saudi Prince caught with 2 tons of the very amphetamine (Captagon) that fighters of IS (&amp; other groups) use in Syria http\u2026,Casablanca
"RT @RamiAlLolah: Step an inch of your tail into #Jarablus or #Afrin and your tail is gone, #Erdogan's message to #YPG terror group in #Syri\u2026",Stockholm
"RT @Yvan256: #Syrie: au moins 120.000 d\u00e9plac\u00e9s \u00e0 #Alep, #Hama et #Idleb en octobre #AFP  https:\/\/t.co\/BGyjCJ3luP via @YahooActuFR #Syrien #\u2026",Brussels
This interviewer is an inconsiderate prick. If he hasn't eaten in a long time obviously he is hungry. ai https:\/\/t.co\/mIf9V66Wpn,Athens
RT @bellingcat: Summary of the 60 Russian MoD Syria air strike videos\nhttps:\/\/t.co\/0yXD5DFJS2 via @SilkDotCo #ISISorISNOT https:\/\/t.co\/Kiuu\u2026,Canada
RT @markito0171: #Syria #Hama Rebels launch now night assault on #Morek city\nhttps:\/\/t.co\/tKUmW0kWeP,Canada
RT @vitaliy00700: \u0420\u043e\u0441\u0441\u0438\u0439\u0441\u043a\u0438\u0439 \u044d\u043a\u0438\u043f\u0430\u0436 \u0421\u0443-30\u0421\u041c \u0431\u043e\u043c\u0431\u044f\u0449\u0435\u0433\u043e \u0441\u0438\u0440\u0438\u0439\u0441\u043a\u0438\u0435 \u0433\u043e\u0440\u043e\u0434\u0430 #\u0421\u0438\u0440\u0438\u044f #Syria @AJEnglish https:\/\/t.co\/xyDdd4K0Km https:\/\/t.co\/y3qKLz\u2026,Kyiv
What Russia\u2019s Own Videos and Maps Reveal About Who They Are Bombing In Syria https:\/\/t.co\/3AdZAd1cPg,Rome
RT @UlrichJvV: This heartbreaking clip of a starving boy from war-torn Syria is one of the saddest things you'll ever watch! &lt;\/3  https:\/\/t\u2026,Canada
What Russia\u2019s Own Videos and Maps Reveal About Who They Are Bombing In Syria https:\/\/t.co\/Y57gXpwGp2,Rome
"Wallah man like this hurts so much. Not being allowed in Palestine, nor Syria. It hurts.",Canada
RT @markito0171: #Syria #Hama Rebels launch now night assault on #Morek city\nhttps:\/\/t.co\/tKUmW0kWeP,Canada
RT @Hevallo: Wanted suicide bomber: We crossed into Syria through a path for ISIS. https:\/\/t.co\/afyJwocFAz #TwitterKurds https:\/\/t.co\/wNNch\u2026,N/A
RT @URDUVOA: \u0634\u0627\u0645: \u062d\u0644\u0628 \u0645\u06cc\u06ba \u0628\u0627\u063a\u06cc \u0633\u0631\u06a9\u0627\u0631\u06cc \u0641\u0648\u0631\u0633\u0632 \u0633\u06d2 \u0628\u0631\u0633\u0631\u067e\u06cc\u06a9\u0627\u0631 \n#UrduVoa #Syria #RebelDefiance\nhttps:\/\/t.co\/XzLme4h2Kn,Canada
RT @URDUVOA: \u0634\u0627\u0645: \u062d\u0644\u0628 \u0645\u06cc\u06ba \u0628\u0627\u063a\u06cc \u0633\u0631\u06a9\u0627\u0631\u06cc \u0641\u0648\u0631\u0633\u0632 \u0633\u06d2 \u0628\u0631\u0633\u0631\u067e\u06cc\u06a9\u0627\u0631 \n#UrduVoa #Syria #RebelDefiance\nhttps:\/\/t.co\/XzLme4h2Kn,Canada
RT @URDUVOA: \u0634\u0627\u0645: \u062d\u0644\u0628 \u0645\u06cc\u06ba \u0628\u0627\u063a\u06cc \u0633\u0631\u06a9\u0627\u0631\u06cc \u0641\u0648\u0631\u0633\u0632 \u0633\u06d2 \u0628\u0631\u0633\u0631\u067e\u06cc\u06a9\u0627\u0631 \n#UrduVoa #Syria #RebelDefiance\nhttps:\/\/t.co\/XzLme4h2Kn,Canada
RT @URDUVOA: \u0634\u0627\u0645: \u062d\u0644\u0628 \u0645\u06cc\u06ba \u0628\u0627\u063a\u06cc \u0633\u0631\u06a9\u0627\u0631\u06cc \u0641\u0648\u0631\u0633\u0632 \u0633\u06d2 \u0628\u0631\u0633\u0631\u067e\u06cc\u06a9\u0627\u0631 \n#UrduVoa #Syria #RebelDefiance\nhttps:\/\/t.co\/XzLme4h2Kn,Canada
RT @URDUVOA: \u0634\u0627\u0645: \u062d\u0644\u0628 \u0645\u06cc\u06ba \u0628\u0627\u063a\u06cc \u0633\u0631\u06a9\u0627\u0631\u06cc \u0641\u0648\u0631\u0633\u0632 \u0633\u06d2 \u0628\u0631\u0633\u0631\u067e\u06cc\u06a9\u0627\u0631 \n#UrduVoa #Syria #RebelDefiance\nhttps:\/\/t.co\/XzLme4h2Kn,Canada
RT @Louis_Allday: Reuters report with details re. Captagon - https:\/\/t.co\/PHtFfsQJhU,Casablanca
RT @TRACterrorism: #ISIS Photo Report: Showing control at Tharyan checkpoint and weapons seized #Syria https:\/\/t.co\/Xbi1byLxxI,Istanbul
RT @zahramazrooei: Iran-Russia-#Syria deploy \u2018suicide drones\u2019 that land and explode https:\/\/t.co\/IEs3Pbn5Dk #\u0627\u0644\u0643\u0648\u064a\u062a #\u0644\u064a\u0628\u064a\u0627 #\u0627\u0644\u0645\u063a\u0631\u0628,N/A
#\u0427\u0435\u0447\u043d\u044f \u043f\u043e\u0441\u043b\u0435\u0434\u0441\u0442\u0432\u0438\u044f \u043f\u043e\u0441\u043b\u0435 \u043c\u0438\u043d\u043e\u043c\u0435\u0442\u043d\u044b\u0445 \u043e\u0431\u0441\u0442\u0440\u0435\u043b\u0430 \u0444\u0430\u0448\u0438\u0441\u0442\u0430\u043c\u0438 #\u0440\u0443\u0441_\u0444\u0430\u0448\u0438\u0441\u0442\u044b #Russia #Syria #Putin https:\/\/t.co\/PVqt2rS37J,Baghdad
"The Islamic State of Iraq and Syria (#ISIS) group, which controls the historic city of #Palmyra in #Syria, has... https:\/\/t.co\/7MFzQIF4q9",Canada
"RT @haithamalt: Data on #Russia|n SU-30 pilots bombing, killing Syrian children, not #ISIS\n\n#Syria @NATO @UN @RevolutionSyria https:\/\/t.co\/\u2026",N/A
RT @bellingcat: What Russia\u2019s Own Videos and Maps Reveal About Who They Are Bombing In Syria https:\/\/t.co\/53Wp10Skdx #ISISorISNOT,N/A
RT @markito0171: #Syria Whole #Aleppo city still in darkness since 2 days after #Russia'n airstrike hit powerline in southern countryside,London
"RT @AQpk: #Lebanese #Shia Allama @SayyedAliElAmin asks #Hezbollah &amp; #Iran to exit #Syria, says #Assad is today's Yazid:  https:\/\/t.co\/wdjTc\u2026",Baku
"#natsec UN estimates at least 120,000 people displaced in Syria this month because of fighting https:\/\/t.co\/o5zX01wIDJ",Canada
RT @UlrichJvV: This heartbreaking clip of a starving boy from war-torn Syria is one of the saddest things you'll ever watch! &lt;\/3  https:\/\/t\u2026,Greenland
https:\/\/t.co\/NkOZAqc3tr Next meeting on Syria may be end of this week - U.S. official https:\/\/t.co\/4rYI1YRepp,N/A
RT @bellingcat: What Russia\u2019s Own Videos and Maps Reveal About Who They Are Bombing In Syria https:\/\/t.co\/53Wp10Skdx #ISISorISNOT,Canada
"The world is witnessing the destruction of Syria, a country with a rich history going back millennia. But there... https:\/\/t.co\/UUiTsMYik3",Canada
RT @AAK_News: \u0627\u0644\u0645\u062a\u062d\u062f\u062b \u0628\u0627\u0633\u0645 \u0627\u0644\u0645\u0646\u0637\u0642\u0629 \u0627\u0644\u062c\u0646\u0648\u0628\u064a\u0629 \u0641\u064a \u0627\u0644\u062c\u064a\u0634 \u0627\u0644\u062d\u0631 \u0639\u0635\u0627\u0645 \u0627\u0644\u0631\u064a\u0633: \u0627\u0644\u0631\u0648\u0633 \u0623\u0639\u062f\u0627\u0621 \u0644\u0646\u0627 \u0641\u064a \u0633\u0648\u0631\u064a\u0627 \u0648\u064a\u0633\u062a\u0647\u062f\u0641\u0648\u0646 \u0645\u0648\u0627\u0642\u0639 \u0627\u0644\u062c\u064a\u0634 \u0627\u0644\u062d\u0631 ..\n#\u0623\u062e\u0628\u0627\u0631_\u0627\u0644\u062e\u0644\u064a\u062c \u2026,Riyadh
RT @markito0171: #Syria #Hama Rebels launch now night assault on #Morek city\nhttps:\/\/t.co\/tKUmW0kWeP,Vienna
RT @jihadwatchRS: Syria: Islamic jihadis hit Roman Catholic church with mortar shell during Mass https:\/\/t.co\/PQOkoOBrZT,Rome
Why The Fate Of Syria\u2019s Christians Should Concern Us\u00a0All https:\/\/t.co\/dsaTRKmlf7 https:\/\/t.co\/32IhX7LzFE,Canada
RT @UlrichJvV: This heartbreaking clip of a starving boy from war-torn Syria is one of the saddest things you'll ever watch! &lt;\/3  https:\/\/t\u2026,Amsterdam
"RT @SavageNation: Islamic State group blows up ancient columns in Syria's Palmyra, monitor says - AFP https:\/\/t.co\/Bl6Rf2i974",Canada
"UN: At least 120,000 displaced in past month by fighting in Syria https:\/\/t.co\/4FkLX5VNdn via @NewsRepublic",Canada
RT @Mojahedineng: #Iran #News Russia hits record 94 targets in #Syria in 24 hours: military https:\/\/t.co\/K4dg3eaLAP https:\/\/t.co\/4bQui3kRko,Athens
RT @markito0171: #Syria #Assad-forces try to advance in Salah Aldien\/Sayf al-Dawla neighborhoods in #Aleppo now https:\/\/t.co\/WrUB7jEtJo,Vienna
RT @ahlalsunna2: #\u0633\u0648\u0631\u064a\u0627:\u0647\u0644\u0627\u0643 \u0627\u0644\u0639\u0642\u064a\u062f \u0645\u0627\u0647\u0631 \u0639\u0644\u064a \u0632\u064a\u0648\u062f \u0631\u0626\u064a\u0633 \u0623\u0631\u0643\u0627\u0646 \u0642\u0648\u0627\u062a \u062f\u0631\u0639 \u0627\u0644\u0633\u0627\u062d\u0644 \u0641\u064a \u0645\u064a\u0644\u064a\u0634\u064a\u0627 \u0627\u0644\u0637\u0627\u063a\u064a\u0629 \u0628\u0634\u0627\u0631 \u0641\u064a \u0631\u064a\u0641 \u0645\u062f\u064a\u0646\u0629 #\u0627\u0644\u0644\u0627\u0630\u0642\u064a\u0629 #Syria https:\/\/\u2026,Kuwait
Three prominent \u00abISIS\u00bb leaders killed in Syria in a month\n#SAA | #ISIS | #Syria\nRead more:... https:\/\/t.co\/6eBX7GVKXX,Sydney
RT @MIA_Rfa: Bla  Bla  Bla .......\ud83d\ude27\ud83d\ude27 https:\/\/t.co\/OvNZzvbQPa,Amsterdam
@politico @realDonaldTrump CIA's Mike Scheuer on #Iraq war as #terrorism motivation: https:\/\/t.co\/5RrXjHIemz @Youtube #Neocons #Syria #SOT,Canada
The second largest ethnic group in Syria are the Kurds. #NaturalHealing,N/A
Saudi Royal family at it again https:\/\/t.co\/djvKxhvymx,Canada
RT @zerohedge: ISLAMIC STATE TAKES CREDIT FOR SAUDI MOSQUE SUICIDE ATTACK. Saudis invade Syria next?,Canada
"RT @luxowipyfiqy: All eyes are on Russia's expanding military operation in Syria, but it is not the only place where President Vladimir Put\u2026",N/A
RT @WeAsk4Justice: @RevolutionSyria: From Chechnya to Ukraine and #Syria; he advances his bloody career by mass killing &amp; destruction. http\u2026,Island
https:\/\/t.co\/3UgKMPeXIw Next meeting on Syria may be end of this week - U.S. official https:\/\/t.co\/POuIloFAK9,N/A
PHOTOS: Russia's bombing campaign in #Syria. https:\/\/t.co\/gzR2iKiakT https:\/\/t.co\/18WBMsn4EJ,N/A
UN: At least 120000 displaced in Syria in past month - U.S. News &amp; World Report https:\/\/t.co\/R7xtD4UhB8,Alaska
RT @ValkryV: Rusya Lazkiye'deki Basil Esad \u00fcss\u00fcnde geni\u015fletme ve in\u015faa \u00e7al\u0131\u015fmalar\u0131na devam ediyor. http:\/\/t.co\/CNIEuSjXWq http:\/\/t.co\/AuX26\u2026,Baghdad
"RT @Yvan256: #Syrie: au moins 120.000 d\u00e9plac\u00e9s \u00e0 #Alep, #Hama et #Idleb en octobre #AFP  https:\/\/t.co\/BGyjCJ3luP via @YahooActuFR #Syrien #\u2026",Athens
RT @markito0171: #Syria #Hama Rebels launch now night assault on #Morek city\nhttps:\/\/t.co\/tKUmW0kWeP,Berlin
"#World 120,000 Flee Fighting in Syria's Aleppo, Hama, Idlib: UN: At least 120,000 people have been displaced by\u2026 https:\/\/t.co\/pStokKM5mn",Chennai
"U.N.: 120,000 Flee Fighting in Syria's Aleppo, Hama, Idlib #MiddleEast https:\/\/t.co\/4UsxluvaS8",Athens
#ksa #saudi #egypt #Syria #Yemen #Sudan #uae #kuwait #Bahrain #morroco #Algerie #Lebanon #Iraq #Qatar #oman #Libya #tunisie #Jordan #q8,Baghdad
RT @en_informnapalm: Somebody's Children: Data on Russian Su-30SM Aircraft's Crew in Syria Is Gathered: https:\/\/t.co\/2GsUiZ9Gie https:\/\/t.c\u2026,Quito
"#news 120,000 Flee Fighting in Syria's Aleppo, Hama, Idlib: UN https:\/\/t.co\/EONRvwWFqd #til_now #NDTV",Hawaii
"RT @palestyria: Wallah man like this hurts so much. Not being allowed in Palestine, nor Syria. It hurts.",Canada
Ruins of Village Show Russia's Role in Syrian Refugee Crisis - New York Times https:\/\/t.co\/8ZUKSXmaAq #syria #syrianews,Canada
UN: At least 120000 displaced in Syria in past month - U.S. News &amp; World Report https:\/\/t.co\/0uuGp17R0p #syria #syrianews,Canada
RT @michaelh992: #ISIS claims it advanced on the Ithriya-Raqqa road #Syria https:\/\/t.co\/bf6n3ZetSQ,Amsterdam
"RT @JulianRoepcke: If @USATODAY is right, rebels kind of relax b\/c 30% of Putin's jets broke down in #Latakia.\nhttps:\/\/t.co\/zNsdonr5gt http\u2026",Canada
Kurds say Turkey shot at its forces in northern Syria #Turkey #Kurds #Syria https:\/\/t.co\/lsCkI2OahT via @MilitaryTimes,Canada
RT @WeAsk4Justice: #Syria https:\/\/t.co\/CrAAeILN7m,Island
RT @ValkryV: #BM a\u00e7\u0131klamas\u0131na g\u00f6re 5 Ekim ile 22 Ekim aras\u0131nda sald\u0131r\u0131lar nedeniyle 120 bin ki\u015fi g\u00f6\u00e7 etti. #Halep #Suriye https:\/\/t.co\/9Sp0\u2026,Greenland
RT @AlMonitor: Could #Egypt be key to political solution in #Syria? https:\/\/t.co\/eDTToFzuJK,Istanbul
RT @Mojahedineng: #Iran #News Russia hits record 94 targets in #Syria in 24 hours: military https:\/\/t.co\/K4dg3eaLAP https:\/\/t.co\/4bQui3kRko,Baghdad
Time to stop bombing and make peace in Syria and Yemen https:\/\/t.co\/2dY5BjOgLU #syria #bombing #cameron #vote #usa #uk #yemen,London
Ask+your+MP+to+stand+against+military+escalation+in+Syria+-+https:\/\/t.co\/X93e7d0Aae,United Kingdom
#EU blind to US-Chaos-Strategy?\n\n=&gt;https:\/\/t.co\/uH5bGsZ53g\n\n#syria\n#plasberg\n#tagesthemen \n#hartaberfair\n#russia https:\/\/t.co\/5Yiv46tTky,Canada
"RT @sakirkhader: #Syria: #Qatar|i royal family's Mozeh Palace in #Tadmur, #Palmyra become a training ground for #IS|#ISIS fighters. https:\/\u2026",Delhi
RT @ALAMAWI: #\u0645\u0643\u062a\u0628_\u0627\u0644\u0631\u0642\u0629_\u0627\u0644\u0627\u0639\u0644\u0627\u0645\u064a \n#Raqqa #ISIS #Syria\n\u0627\u0634\u062a\u0628\u0627\u0643\u0627\u062a \u0628\u064a\u0646 \u0639\u0646\u0627\u0635\u0631 \u0645\u0646 \u0648\u062d\u062f\u0627\u062a \u062d\u0645\u0627\u064a\u0629 \u0627\u0644\u0634\u0639\u0628 \u0627\u0644\u0640\u0640 YPG \u0648\u0639\u0646\u0627\u0635\u0631 \u062a\u0646\u0638\u064a\u0645 #\u062f\u0627\u0639\u0634... https:\/\/t.co\/\u2026,Baghdad
RT @UlrichJvV: This heartbreaking clip of a starving boy from war-torn Syria is one of the saddest things you'll ever watch! &lt;\/3  https:\/\/t\u2026,Canada
RT @BehzadMoezi: Iran: un commandant des bataillons de la force Qods tu\u00e9 en Syrie https:\/\/t.co\/qw7zgESDIP #iran #syria,Amsterdam
RT @Ruptly: Army win ground against al-Nusra Front near Israeli border #Syria https:\/\/t.co\/dbY504c64u https:\/\/t.co\/N57PLMwYDn,Bern
RT @psychotherapy2u: Some ISIS idiots had a bad weekend. They bought a firstclass ticket to hell. #ISIS #Daesh #IslamicState #Iraq #Syria h\u2026,Canada
RT @FarrahYousef: See you #soon in a very #beautiful #concert \u2764\ufe0f we're going to have #fun \ud83d\ude0f\ud83d\udc95\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d #FarrahYousef #Syria\u2026 https:\/\/t.co\/nU67MmO\u2026,Canada
RT @ditord: Video: Russia posts Syria attack drone footage amid propaganda drive | via @Telegraph https:\/\/t.co\/vu6S39FKaJ,Yerevan
RT @archicivilians: #Syria: Regime tank destroyed by #Aleppo Rebels at al-Qarassi front-line in the southern countryside. https:\/\/t.co\/fkD1\u2026,Helsinki
So they hate history too? https:\/\/t.co\/fP33aniYT6,Canada
RT @Sumair1993: What is happening in #Iraq will be main cause of #WorldWar3 #ISIS #Russia #USA #Syria #Israel #Palestine #Iran https:\/\/t.co\u2026,Almaty
RT @moscow_ghost: #SaudiArabia doesn't only support #Syria rebels with TOWs \nCaptagon + cocaine seized in 40 suitcases\nvia @DR_SHAHID \nhttp\u2026,Moscow
RT @BrainlessMuzzos: Not missed. https:\/\/t.co\/5f5teENJT6,Amsterdam
Rise in Violence in Syria Displaces Tens of Thousands - The New York Times https:\/\/t.co\/EbXTVuIVFE,N/A
"\""Like the Russians, Iran claims that the Syrian war is technically not winnable,\"" so why are its generals dying? https:\/\/t.co\/O80Qo5NMjI",Canada
RT @FarrahYousef: See you #soon in a very #beautiful #concert \u2764\ufe0f we're going to have #fun \ud83d\ude0f\ud83d\udc95\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d #FarrahYousef #Syria\u2026 https:\/\/t.co\/nU67MmO\u2026,Ljubljana
RT @BI_Defense: Russia reportedly just sent its version of Delta Force to Syria https:\/\/t.co\/O8rj9wi92q https:\/\/t.co\/EwYoeKwxVs,Rome
Why The Fate Of Syria's Christians Should Concern Us All https:\/\/t.co\/WxfIcwZh1T,Canada
"\u3010 For SyrianRefugees, food \u3011WFP Media https:\/\/t.co\/5AC8J88K6A #Syria \u2606 #TFB #Teamfollowback",Hawaii
RT @syria_omar: \u0642\u062a\u0644\u0649 \u0648\u062c\u0631\u062d\u0649 \u0645\u062f\u0646\u064a\u0648\u0646 \u0641\u064a \u0642\u0635\u0641 \u0644\u0642\u0648\u0627\u062a \u0627\u0644\u0623\u0633\u062f \u0639\u0644\u0649 \u0631\u064a\u0641 \u062d\u0645\u0635 \u0627\u0644\u0634\u0645\u0627\u0644\u064a https:\/\/t.co\/WgturqeW5t #Syria,Baghdad
RT @MIA_Rfa: Bla  Bla  Bla .......\ud83d\ude27\ud83d\ude27 https:\/\/t.co\/OvNZzvbQPa,Amsterdam
"RT @IUCAnalysts: #Map #Syria, static map of control in Syria, with Russian airstrikes and ground troops.\nHD - http:\/\/t.co\/p21WuUKL1D http:\/\u2026",Ljubljana
RT @bellingcat: Summary of the 60 Russian MoD Syria air strike videos\nhttps:\/\/t.co\/0yXD5DFJS2 via @SilkDotCo #ISISorISNOT https:\/\/t.co\/Kiuu\u2026,N/A
RT @syria_omar: \u0642\u062a\u0644\u0649 \u0648\u062c\u0631\u062d\u0649 \u0641\u064a \u063a\u0627\u0631\u0627\u062a \u0631\u0648\u0633\u064a\u0629 \u0628\u0631\u064a\u0641 \u0625\u062f\u0644\u0628 https:\/\/t.co\/6djgePEtdo #Syria,Baghdad
"RT @JulianRoepcke: If @USATODAY is right, rebels kind of relax b\/c 30% of Putin's jets broke down in #Latakia.\nhttps:\/\/t.co\/zNsdonr5gt http\u2026",Ljubljana
#Turkey and #ISIS join forces to attack #Syria #Kurds https:\/\/t.co\/N1ybyoP4jX #YPG,Zagreb
"RT @MarkSleboda1: \""Relatively moderate\",Dhabi
"Syria : Al-Assad Meets with Omani Foreign Minister, Putin Meets with KSA King\nhttps:\/\/t.co\/DaCrAxmQy9",Caracas
RT @UlrichJvV: This heartbreaking clip of a starving boy from war-torn Syria is one of the saddest things you'll ever watch! &lt;\/3  https:\/\/t\u2026,Paris
RT @zahramazrooei: Iran-Russia-#Syria deploy \u2018suicide drones\u2019 that land and explode https:\/\/t.co\/IEs3Pbn5Dk #\u0627\u0644\u0643\u0648\u064a\u062a #\u0644\u064a\u0628\u064a\u0627 #\u0627\u0644\u0645\u063a\u0631\u0628,N/A
RT @WeAsk4Justice: @RevolutionSyria: Assad regime is the cancer &amp; all other problems all symptoms. #Syria https:\/\/t.co\/JP0fAg7b7w,Island
RT @AlArabiya_Eng: REPORT: #Hezbollah's casualties continue to pile up in #Syria https:\/\/t.co\/2Tid95W5vH,Canada
RT @Syriasonline: Kilicdaroglu: Erdogan government responsible for displacement of Syrians https:\/\/t.co\/2j7aUQWviL via @SanaAjel #Turkey #S\u2026,Istanbul
RT @frederique_dero: #EU blind to US-Chaos-Strategy?\n\n=&gt;https:\/\/t.co\/uH5bGsZ53g\n\n#syria\n#plasberg\n#tagesthemen \n#hartaberfair\n#russia https\u2026,Canada
@jaketapper why we only saving SYRIA thru bombing?.. but wouldn't dare bring em to AMERIKKKA? @msnbc @cnnbrk @cspanwj @whpresscorps @whchat,Canada
RT @ggreenwald: Right: it's legal in France to advocate sanctions on Iran or Russia but illegal to advocate it for Israel #JeSuisBDS https:\u2026,Copenhagen
"#BizTrend Aid group: 100,000 newly displaced in 3 weeks in Syria: BEIRUT (AP) \u2014 At least 100,000 Syrians have ... https:\/\/t.co\/vGcf9XDsJC",N/A
"RT @Kevinor4711: $16,000,000,000 4 planes don't fly;$75,000-$700,000 we pay US4 ev bomb we drop in Syria; $3,000,000,000 subsidies 2miners.\u2026",N/A
#aids #croatia #sb42 #securitycouncil #syria #climatechange #thisweekatun #hrcpres #myanmar #rhpf #ff #africa #csr https:\/\/t.co\/At7v7ty5Wp,N/A
"RT @zaidbenjamin: #Syria | #ISIL militants stone to death 2 Syrian men in #Aleppo for allegedly \""being gays\"". https:\/\/t.co\/9UPSTHLgFX",Stockholm
"Russia Ups The Ante In Syria, Deploys Top Secret Kill Squad... https:\/\/t.co\/JMqRkm5Fzw https:\/\/t.co\/ZFbP17ScYH",N/A
"Henry Kissinger: \""With Russia in #Syria, a geopolitical structure that lasted four decades is in shambles\""\nhttps:\/\/t.co\/ucKMCPTHx3 v\u00eda @WSJ",N/A
"Aid group: 100,000 newly displaced in 3 weeks in Syria https:\/\/t.co\/taMPMnp6Q5",Canada
\u0647\u0644 \u0643\u064a\u0641\u061f  https:\/\/t.co\/WRHCEkEuFS,Kuwait
RT @en_informnapalm: Somebody's Children: Data on Russian Su-30SM Aircraft's Crew in Syria Is Gathered: https:\/\/t.co\/2GsUiZ9Gie https:\/\/t.c\u2026,Kyiv
Elite Russian Zaslon Unit deploys to Syria\n@dhookstead\nhttps:\/\/t.co\/1MF2z3iSbR\n#NATO #Russia #Syria #Breaking #SHTF https:\/\/t.co\/rXThFPuI09,N/A
RT @lombardi_dahlia: Iran-Russia-#Syria deploy \u2018suicide drones\u2019 that land and explode https:\/\/t.co\/pPorDuG5CM #Euronews #madrid #News,N/A
RT @zerohedge: Why The Fate Of Syria's Christians Should Concern Us All https:\/\/t.co\/YFXsLAQr6a,Canada
We recommend him to get full scholarship because we know that he'll be the one of the most leaders in the future for #syria @UniWestminster,N/A
RT @SultanAlQassemi: Oman and Assad discuss solutions to Syria conflict https:\/\/t.co\/gjXBSEvFKu Reuters by @s_westall ht @zaidbenjamin http\u2026,Athens
https:\/\/t.co\/2j8H7L8KyQ #SocialMedia #Hash4Tag #Russia https:\/\/t.co\/GpAX1VGqH9,N/A
Watch a pro-Assad volunteer explain why he fights for the world's most despised dictator https:\/\/t.co\/Hwd3btGFki via @voxdotcom,N/A
RT @markito0171: #Syria #Assad-forces try to advance in Salah Aldien\/Sayf al-Dawla neighborhoods in #Aleppo now https:\/\/t.co\/WrUB7jEtJo,Budapest
Syria in the Last 72 Hours\nhttps:\/\/t.co\/bMfVvyhYpl,Caracas
https:\/\/t.co\/2j8H7L8KyQ #SocialMedia #Hash4Tag #Russia https:\/\/t.co\/P7NMwCON2b,Canada
RT @vitaliy00700: \u0420\u043e\u0441\u0441\u0438\u0439\u0441\u043a\u0438\u0439 \u044d\u043a\u0438\u043f\u0430\u0436 \u0421\u0443-30\u0421\u041c \u0431\u043e\u043c\u0431\u044f\u0449\u0435\u0433\u043e \u0441\u0438\u0440\u0438\u0439\u0441\u043a\u0438\u0435 \u0433\u043e\u0440\u043e\u0434\u0430 #\u0421\u0438\u0440\u0438\u044f #Syria @AJEnglish https:\/\/t.co\/xyDdd4K0Km https:\/\/t.co\/y3qKLz\u2026,Quito
RT @cencio4: This Infographic Sums Up All We Know About the Russian Air War in Syria https:\/\/t.co\/Yp76dMKVyJ https:\/\/t.co\/RUUZiu52qH,Rome
https:\/\/t.co\/2j8H7L8KyQ #SocialMedia #Hash4Tag #Russia https:\/\/t.co\/tTraMmS1JD,Baghdad
@DMiliband All the cowardly Syrians should return home &amp; defeat the Islamic Wahhabi paedophiles that you support. God bless Assad &amp; Syria,N/A
RT @UlrichJvV: This heartbreaking clip of a starving boy from war-torn Syria is one of the saddest things you'll ever watch! &lt;\/3  https:\/\/t\u2026,Canada
